1 13143.1
2 19761.6
3 27947.4
4 33714.5
5 37450.1
6 44042.2
7 50103.7
8 55678.5
9 60279.6
10 64174.3
11 68552.4
12 74233.6
13 76323.9
14 79927.5
15 85383.6
16 92747.6
18 100953
20 104305
22 111196
24 122388
26 131797
28 156626
30 214955
32 242160
36 292099
40 292335
44 281376
48 288864
52 300213
56 300216
60 279180
64 363549
72 391491
80 425934
88 476949
96 560378
104 564452
112 693274
120 728655
128 661195
144 690738
160 647136
176 636661
192 709277
208 711540
224 698912
240 704083
256 683832
288 650423
320 569969
352 470899
384 399425
416 453899
448 483789
