1 57.7 0.0365087
2 261.999 30.8591
3 502.282 102.094
4 725.193 16.8032
5 912.324 84.0992
6 1097.09 97.0134
7 1311.7 119.563
8 1473.73 130.08
9 1642 283.992
10 1823.31 303.665
11 2052.52 331.607
12 2303.87 325.818
13 2485.46 406.006
14 2607.59 370.978
15 2747.58 335.612
16 3312.27 390.213
