0 2819.76 40.8554
1 2967.07 18.8636
2 3027.58 16.5374
5 5090.1 2.53486
7 7084.18 5.92928
10 10083.7 42.6525
13 13076.2 11.8233
15 15084.3 16.6403
20 20078.9 44.8539
