1 14.576 13.425 17.096
2 13.5635 13.425 16.809
3 14.1195 13.425 15.411
4 14.195 13.768 16.515
5 14.3015 13.731 15.690
6 14.4465 13.941 15.130
7 14.3175 13.682 16.836
8 14.531 13.705 16.306
10 14.3355 13.724 15.821
12 14.5965 14.205 15.274
14 14.674 14.294 15.517
16 14.7315 14.197 16.331
20 15.719 14.442 17.244
24 15.89 14.867 35.866
28 14.607 14.477 17.159
32 14.795 14.518 17.606
40 19.041 18.418 20.484
48 16.947 16.272 36.603
56 20.949 19.698 21.496
64 18.986 18.181 20.214
80 25.3095 21.596 27.271
96 21.2555 19.956 24.104
112 20.1685 19.145 21.571
128 22.9835 21.788 24.091
160 21.9055 21.382 23.756
192 22.236 21.374 24.761
