1 18487.5 17592.5 18860.7
2 35273.2 33880.3 35834.1
3 52490.5 50394.4 53533.7
4 69136.6 68079.3 69549.8
5 86292.5 84036.7 86925.5
6 102939 99882 104293
7 121088 118561 121712
8 138164 134373 139029
10 171111 164298 173682
12 201367 197096 202861
14 233676 221898 235995
16 246387 243849 248283
20 287916 285745 289867
24 332866 332144 333618
28 388210 386957 389044
32 456546 454208 458064
40 588869 584002 590791
48 674568 672221 677230
56 774594 769260 776629
64 912518 910729 915569
80 1.10566e+06 1.09994e+06 1.10737e+06
96 1.35508e+06 1.32737e+06 1.3627e+06
112 1.54523e+06 1.53851e+06 1.54805e+06
128 1.78301e+06 1.76511e+06 1.78873e+06
160 2.20549e+06 2.18913e+06 2.21578e+06
192 2.63057e+06 2.61889e+06 2.63951e+06
224 3.06666e+06 3.05534e+06 3.07666e+06
256 3.44629e+06 3.43699e+06 3.45656e+06
320 4.19015e+06 4.17797e+06 4.2076e+06
384 4.9349e+06 4.90992e+06 4.95798e+06
420 5.34169e+06 5.29172e+06 5.36411e+06
