1 76909.7 71167.9 78777.1
2 148317 144254 150154
3 220027 211223 223870
4 288292 282119 291018
5 360548 351133 363674
6 433909 421935 436332
7 502780 492988 505662
8 573425 553742 581202
10 713465 681466 726424
12 841937 815333 847733
14 980977 959929 988101
16 1031994 1.01384e+06 1.04737e+06
20 1.20479e+06 1.1981e+06 1.21281e+06
24 1391630 1.38825e+06 1.39474e+06
28 1.62358e+06 1.61734e+06 1.62649e+06
32 1.91138e+06 1.90241e+06 1.91599e+06
40 2461986 2.44522e+06 2.47066e+06
48 2.8191e+06 2.81257e+06 2.82557e+06
56 3236558 3.22208e+06 3.24879e+06
64 3792742 3.77925e+06 3.80402e+06
80 4.59313e+06 4.56666e+06 4.60349e+06
96 5.68546e+06 5.65346e+06 5.70611e+06
112 6.87016e+06 6.82723e+06 6.92619e+06
128 7.46208e+06 7.3696e+06 7.49147e+06
160 9219974 9.12871e+06 9.26607e+06
192 11011640 1.09373e+07 1.10839e+07
224 12849060 1.28107e+07 1.29012e+07
256 1.35965e+07 1.34888e+07 1.36601e+07
320 1.50893e+07 1.49637e+07 1.51501e+07
384 1.65489e+07 1.64657e+07 1.66601e+07
420 17378180 1.72719e+07 1.75002e+07
