1 108868 102603 111225
2 208712 203483 211702
3 307731 297490 315608
4 407324 384941 410086
5 509124 499716 512560
6 605662 591084 615337
7 712822 697176 717488
8 804823 732356 819694
10 1.01244e+06 983330 1.02462e+06
12 1.18666e+06 1.14144e+06 1.19456e+06
14 1372838 1.31337e+06 1.39264e+06
16 1.45876e+06 1.43881e+06 1.47866e+06
20 1696912 1.68204e+06 1.70612e+06
24 1961868 1.94823e+06 1.97036e+06
28 2.28811e+06 2.27862e+06 2.29303e+06
32 2.68945e+06 2.67809e+06 2.6996e+06
40 3470352 3.44548e+06 3.48349e+06
48 3.97202e+06 3.95316e+06 3.99256e+06
56 4.56474e+06 4.5433e+06 4.57534e+06
64 5.36811e+06 5.34061e+06 5.39284e+06
80 6.51872e+06 6.50858e+06 6.53091e+06
96 7994148 7.91e+06 8.03244e+06
112 9.0985e+06 9.07276e+06 9.12712e+06
128 10515200 1.04606e+07 1.05625e+07
160 1.3018e+07 1.29766e+07 1.30596e+07
192 15501300 1.54302e+07 1.55973e+07
224 1.80483e+07 1.79165e+07 1.81386e+07
256 1.8447e+07 1.83492e+07 1.85149e+07
320 19209820 1.91084e+07 1.93529e+07
384 1.99393e+07 1.97932e+07 2.00605e+07
420 2.03568e+07 2.01734e+07 2.04401e+07
