-14992 1
-14542 1
-13962 1
-13678 1
-12394 1
-12066 1
-10742 1
-9966 1
-9480 1
-9456 1
-9248 1
-7928 1
-7746 1
-7396 1
-7274 1
-6780 1
-6520 1
-5720 1
-5532 1
-4624 1
-4560 1
-4212 1
-3934 1
-3780 1
-3442 1
-2704 1
-2370 1
-1978 1
-1968 1
-1914 1
-1904 1
-1902 1
-1870 1
-1862 1
-1858 1
-1838 1
-1814 1
-1788 1
-1726 1
-1684 1
-1680 1
-1664 1
-1662 1
-1642 1
-1556 1
-1538 2
-1462 1
-1446 1
-1420 2
-1418 1
-1402 1
-1396 1
-1388 1
-1384 1
-1378 1
-1374 1
-1358 1
-1336 2
-1334 2
-1326 3
-1320 1
-1314 1
-1304 1
-1300 1
-1294 2
-1292 1
-1290 1
-1286 3
-1284 1
-1278 1
-1276 2
-1274 1
-1270 1
-1248 1
-1246 1
-1240 1
-1238 1
-1230 1
-1224 1
-1222 1
-1218 2
-1212 2
-1206 1
-1202 1
-1198 1
-1194 1
-1190 1
-1188 1
-1182 1
-1174 1
-1172 1
-1168 3
-1166 1
-1162 1
-1156 1
-1152 1
-1148 2
-1144 1
-1138 1
-1134 2
-1126 1
-1124 2
-1116 2
-1114 1
-1112 1
-1110 1
-1108 2
-1106 1
-1104 1
-1102 3
-1100 2
-1094 1
-1092 1
-1084 1
-1078 1
-1076 1
-1070 2
-1068 1
-1064 2
-1062 2
-1058 2
-1054 1
-1052 1
-1050 1
-1044 2
-1042 1
-1040 1
-1038 2
-1036 1
-1030 1
-1028 1
-1026 3
-1024 1
-1022 1
-1020 1
-1010 5
-1008 1
-1006 1
-1000 1
-998 1
-996 2
-986 2
-984 2
-980 2
-978 4
-974 1
-966 1
-960 1
-958 1
-956 1
-954 3
-952 1
-950 1
-946 5
-938 1
-936 2
-930 1
-928 1
-924 1
-918 1
-912 1
-906 1
-904 1
-900 4
-896 5
-894 3
-890 2
-884 1
-880 4
-878 2
-876 2
-874 1
-870 1
-866 2
-860 1
-854 2
-852 3
-846 1
-840 2
-836 1
-832 1
-830 4
-828 1
-826 2
-824 1
-822 1
-820 1
-818 2
-814 1
-810 2
-808 1
-800 3
-798 1
-796 2
-792 2
-790 1
-782 1
-778 4
-776 2
-774 1
-772 3
-770 1
-768 4
-766 2
-764 1
-762 2
-760 3
-758 1
-754 2
-752 1
-748 1
-746 1
-740 1
-738 1
-736 1
-734 1
-730 1
-728 1
-722 1
-718 1
-712 1
-710 1
-706 1
-704 2
-702 2
-698 1
-696 3
-694 2
-692 3
-690 3
-688 1
-686 2
-684 2
-682 2
-680 1
-678 2
-676 2
-674 5
-672 4
-670 1
-668 3
-666 2
-664 2
-662 1
-660 2
-654 1
-652 3
-648 2
-644 1
-640 2
-638 4
-636 3
-632 2
-630 3
-626 2
-624 2
-622 4
-620 1
-616 3
-614 2
-612 1
-610 2
-606 1
-604 2
-602 1
-600 4
-598 1
-592 1
-590 2
-588 1
-586 3
-582 3
-578 2
-576 2
-572 1
-568 1
-560 1
-556 2
-554 2
-550 2
-546 1
-544 2
-542 4
-540 1
-536 2
-534 2
-532 2
-530 2
-528 1
-524 2
-522 3
-520 1
-518 1
-516 2
-510 3
-508 1
-506 5
-504 1
-502 1
-500 1
-498 3
-496 2
-494 2
-492 1
-490 1
-488 2
-486 1
-484 2
-482 3
-478 3
-476 2
-474 2
-472 1
-470 3
-468 1
-466 1
-462 3
-458 2
-454 1
-448 1
-446 2
-444 1
-442 2
-438 1
-436 3
-432 3
-430 1
-428 1
-426 2
-424 3
-422 1
-420 1
-418 3
-416 2
-410 1
-406 3
-404 1
-400 4
-398 2
-396 2
-392 1
-390 2
-388 1
-386 3
-384 1
-376 1
-374 1
-372 3
-370 3
-368 2
-366 1
-364 1
-358 1
-350 2
-348 3
-346 2
-344 1
-342 1
-340 1
-338 2
-336 4
-334 1
-332 1
-330 3
-326 1
-324 5
-322 2
-320 3
-316 3
-312 1
-308 1
-302 1
-300 3
-298 2
-296 3
-294 3
-292 2
-282 1
-280 1
-272 1
-270 1
-266 1
-264 1
-262 2
-260 2
-258 2
-256 1
-254 1
-250 2
-248 1
-246 1
-244 2
-242 1
-240 1
-238 2
-236 1
-234 1
-232 1
-230 1
-228 1
-224 2
-220 1
-218 2
-216 1
-214 1
-212 2
-206 2
-204 1
-192 2
-188 2
-186 1
-184 1
-180 1
-178 2
-176 1
-168 1
-166 1
-164 1
-162 2
-160 1
-158 1
-154 3
-152 2
-150 1
-138 2
-134 1
-132 1
-130 2
-128 1
-126 2
-122 1
-120 1
-118 1
-114 1
-110 1
-102 3
-100 1
-94 1
-90 1
-88 1
-86 1
-84 2
-78 2
-76 1
-74 1
-72 2
-70 2
-66 2
-64 2
-62 1
-60 1
-54 1
-52 1
-48 2
-44 1
-40 1
-32 1
-24 1
-22 1
-20 1
-16 1
-12 1
-10 4
-6 1
-2 1
8 1
10 1
22 1
24 3
26 1
28 1
34 1
36 1
38 2
40 1
42 1
44 2
48 1
58 1
64 3
66 2
68 1
72 1
76 1
90 1
104 1
114 1
126 1
150 1
166 1
190 1
194 1
242 1
258 1
300 1
2766 1
3210 1
3360 1
3694 1
3792 1
3804 1
4048 1
4256 1
5392 1
5464 1
5808 1
7124 1
7376 1
7536 1
8054 1
8526 1
9336 1
9680 1
9826 1
10212 1
10608 1
10640 1
10836 1
11034 1
11090 1
11614 1
11802 1
12474 1
12938 1
13052 1
13168 1
13234 1
13308 1
13680 1
13736 1
13920 1
14142 1
14216 1
14262 1
14288 1
14344 1
14440 1
14592 1
14700 1
14712 1
14716 1
15078 1
15262 1
15322 1
15338 1
15354 1
15612 1
15634 2
16016 1
16040 1
16242 1
16464 1
16680 1
16732 1
16810 2
16916 1
16946 1
17062 1
17402 1
17538 1
17588 1
17766 1
17902 1
17982 1
18024 1
18092 1
18284 1
18338 1
18440 1
18536 1
18590 1
18624 1
18854 1
19088 1
19254 1
19346 1
19750 1
20262 1
20824 1
21354 1
22136 1
22824 1
23266 1
24196 1
24242 1
25946 1
26184 1
26396 1
26486 1
27988 1
29102 1
29298 1
30214 1
30244 1
31294 1
31368 1
31764 1
32098 1
33900 1
33934 1
34652 1
34766 1
37172 1
37292 1
37712 1
38376 1
41310 1
42690 1
43194 1
44882 1
44896 1
44952 1
45102 1
46900 1
47832 1
49216 1
50214 1
50686 1
50818 1
51172 1
51636 1
53428 1
54624 1
55258 1
55526 1
55660 1
56414 1
57624 1
59876 1
60238 1
63588 1
66650 1
69088 1
70058 1
72442 1
75928 1
76342 1
87554 1
88550 1
111732 1
115784 1
121792 1
122896 1
132636 1
134186 1
143882 1
161060 1
161978 1
191160 1
192174 1
192300 1
195274 1
196120 1
211766 1
216502 1
217380 1
219136 1
231628 1
233838 1
247910 1
249094 1
264078 1
279392 1
285878 1
292548 1
295282 1
328198 1
346032 1
360848 1
380060 1
397578 1
399314 1
399988 1
451384 1
465632 1
474436 1
491162 1
515556 1
530574 1
620820 1
724492 1
869844 1
1068502 1
1243688 1
1259336 1
1317774 1
1383046 1
1651704 1
1701698 1
1709400 1
1758190 1
1769816 1
1845076 1
1870674 1
1878796 1
1888048 1
1905454 1
2008292 1
2012934 1
2041040 1
2118150 1
2203702 1
2529966 1
3236692 1
3548626 1
4329550 1
4628454 1
6177942 1
7343528 1
9970480 1
13434082 1
13886350 1
15390830 1
17025364 1
17378380 1
21998058 1
25836592 1
