1 454.356 436.364 489.796
2 468.568 458.891 517.799
3 469.695 460.653 492.476
4 477.879 471.281 541.761
5 479.333 472.069 511.727
6 478.88 472.906 504.378
7 484.316 473.106 583.739
8 480.794 472.325 530.68
10 488.01 473.279 581.536
12 498.23 485.912 546.49
14 504.978 487.38 570.555
16 499.531 482.291 528.416
20 498.472 483.676 584.795
24 492.147 480.841 531.365
28 499.709 485.234 536.741
32 493.917 482.2 535.976
40 496.027 479.664 541.211
48 495.047 479.96 523.327
56 499.041 481.651 544.681
64 508.703 494.798 545.435
80 509.088 498.688 551.581
96 528.985 517.986 555.181
112 539.97 527.162 592.919
128 615.653 596.123 640.147
160 738.136 711.48 780.71
192 874.904 804.582 949.261
224 1048.41 928.578 1102.61
256 1102.8 1084.46 1138.45
320 1367.92 1311.41 1481.05
384 1905.21 1747.37 2098.12
420 2316.59 2182.9 2474.35
