1 1.46041 1.4468 1.49237
2 3.08501 2.75081 3.38012
3 3.13181 2.77375 3.55728
4 3.28625 2.9303 3.63536
5 3.46195 3.10187 3.86948
6 3.68087 3.30685 4.09469
7 3.91094 3.51963 4.45053
8 4.19981 3.75682 4.55605
10 4.46614 3.9158 5.10128
12 5.15575 4.38725 7.6746
14 5.34299 4.7414 5.77929
16 5.80481 4.88419 7.78783
20 6.89493 5.53813 12.0778
24 8.41038 6.54077 15.8261
28 8.64434 7.39392 17.6281
32 9.82011 8.27099 22.3824
40 11.4071 9.80125 12.8308
48 13.5482 11.503 15.6854
56 16.6456 13.6579 17.8615
64 18.9518 15.7703 21.3233
80 26.3509 19.8178 86.2495
96 27.4582 23.0928 31.1465
112 31.3238 26.1444 38.1471
128 44.3672 33.3036 140.571
160 62.4423 47.9978 141.578
192 93.8868 72.8457 151.296
224 167.296 112.946 248.073
256 158.015 135.578 195.699
320 202.138 181.127 260.403
384 249.084 215.1 380.278
420 267.215 233.236 341.95
