1 2.15109 2.11932 2.24589
2 2.17036 2.12498 2.2945
3 2.16041 2.12549 2.20825
4 2.18332 2.13039 2.5028
5 2.21026 2.12946 2.28549
6 2.21631 2.13825 2.29852
7 2.23519 2.16086 2.31971
8 2.25554 2.18251 2.38773
10 2.26379 2.21124 2.30954
12 2.28278 2.24436 2.32625
14 2.3047 2.26062 2.39402
16 2.3093 2.2793 2.33243
20 2.3222 2.29533 2.36002
24 2.33295 2.30902 2.38155
28 2.34308 2.31391 2.38973
32 2.3516 2.31926 2.3824
40 2.36698 2.32281 2.51292
48 2.39643 2.35399 2.54495
56 2.4491 2.40141 2.60727
64 2.57196 2.51107 2.73559
80 2.76059 2.68291 2.93413
96 2.94332 2.85287 3.43686
112 3.12098 3.06803 3.27731
128 3.58392 3.37383 4.44361
160 4.28033 4.10212 4.76963
192 5.05496 4.89554 5.24842
224 5.67433 5.17557 6.04107
256 5.23616 5.02137 5.45534
320 5.31617 4.73333 6.04715
384 6.12262 5.33469 10.9694
420 6.39609 5.86039 7.31517
