1 9.38968 9.38894 9.39041
2 9.40927 9.40918 9.40955
3 9.42931 9.4157 9.46596
4 9.42003 9.41952 9.42045
5 9.44633 9.43752 9.4582
6 9.43627 9.42359 9.45068
7 9.42822 9.4275 9.42867
8 9.45154 9.44687 9.45524
10 9.55618 9.50585 9.60869
12 9.5104 9.49292 9.53074
14 9.58203 9.49614 9.67814
16 9.68598 9.51956 10.0965
20 9.80893 9.54475 10.0269
24 9.84064 9.67501 9.97752
28 9.73699 9.6017 9.90931
32 9.7509 9.65091 9.94051
40 9.76031 9.64041 9.94689
48 9.81517 9.74077 9.98501
56 9.81749 9.68643 9.90795
64 9.8788 9.77344 9.94848
