1 9.44956 9.4451 9.4518
2 9.53558 9.50947 9.55985
3 9.51727 9.47368 9.5392
4 9.47816 9.47699 9.47961
5 9.50335 9.48497 9.51822
6 9.49889 9.48279 9.52242
7 9.51074 9.50667 9.51636
8 9.51218 9.50053 9.52532
10 9.72298 9.64878 9.88712
12 9.67283 9.62528 9.74441
14 9.59209 9.52089 9.64531
16 9.68077 9.56499 9.88962
20 9.79623 9.61515 10.0368
24 9.86389 9.71214 10.1264
28 9.89645 9.85693 9.93286
32 9.94354 9.77159 10.1012
40 9.81916 9.70595 10.0064
48 9.90135 9.68617 10.0955
56 9.92536 9.86147 9.98888
64 9.88716 9.83642 9.96944
