1 11.2862 11.2856 11.2867
2 11.3575 11.3454 11.3698
3 11.3765 11.3581 11.3904
4 11.3449 11.3249 11.3863
5 11.3478 11.3286 11.3656
6 11.3545 11.3429 11.3692
7 11.3479 11.3399 11.3543
8 11.3572 11.3454 11.3666
10 11.4143 11.3605 11.4365
12 11.4976 11.4225 11.7193
14 11.5472 11.458 11.7317
16 11.6853 11.4769 11.818
20 11.5206 11.4134 11.6984
24 11.555 11.4366 11.6665
28 11.68 11.5621 11.7525
32 11.6176 11.5568 11.7663
40 11.6683 11.5858 11.7614
48 11.6749 11.6139 11.7183
56 11.7382 11.642 11.8941
64 11.6836 11.5986 11.7483
