1 1.87581 1.85348 1.95733
2 1.88734 1.853 1.98396
3 1.89621 1.85432 1.99434
4 1.89576 1.85615 1.94865
5 1.89956 1.85937 1.97005
6 1.90738 1.85924 1.99051
7 1.92128 1.8633 1.98181
8 1.93969 1.8638 2.01655
10 1.96397 1.90882 2.05811
12 1.97792 1.93181 2.01908
14 1.99454 1.96969 2.027
16 2.0034 1.98115 2.02816
20 2.02204 1.99693 2.05228
24 2.02788 2.00934 2.04941
28 2.03043 2.01548 2.05785
32 2.03588 2.01782 2.09218
40 2.04249 2.01859 2.07219
48 2.08725 2.03659 2.52852
56 2.10868 2.07309 2.17044
64 2.18819 2.1358 2.25762
80 2.37018 2.29384 2.41549
96 2.48774 2.44664 2.57361
112 2.5898 2.56301 2.65869
128 2.7986 2.73837 3.13389
160 3.10729 3.08503 3.15128
192 3.44888 3.37859 3.54556
224 3.6731 3.28375 4.5272
256 3.69367 3.23606 5.13193
320 4.04258 3.48699 6.21078
384 4.12752 3.69157 5.04524
420 4.68703 3.92479 8.14013
