1 7.67791 7.6746 7.68123
2 7.44597 7.42115 7.46489
3 7.86386 7.84399 7.88445
4 7.86414 7.85797 7.86879
5 8.3809 8.36045 8.40413
6 8.49241 8.35883 8.5775
7 8.48759 8.40837 8.68536
8 8.85841 8.83673 8.90059
10 9.27077 8.9952 9.4604
12 9.48385 9.2879 9.72362
14 10.463 9.78229 11.169
16 10.6916 9.85755 11.8569
20 11.0368 10.4864 11.2956
24 11.7541 11.4479 12.0877
28 12.3946 11.9476 12.6901
32 12.5839 12.2546 12.882
40 13.9169 13.6894 14.196
48 14.9523 14.7465 15.2484
56 15.9538 15.847 16.0167
64 16.7677 16.2917 17.3323
