1 521.25 516.129 532.151
2 1862.44 1846.15 1889.76
3 4135.89 3956.04 4311.38
4 5463.24 5393.26 5581.4
5 7294.9 7272.73 7317.07
6 8675.17 8622.75 8780.49
7 10516.7 10434.8 10566
8 11890.1 11707.3 12075.5
10 15815.6 15789.5 15894
12 20211.8 20000 20425.5
14 26427.8 24705.9 30270.3
16 30067.3 29313 30720
20 45091.5 42477.9 52173.9
24 73917.3 70243.9 75789.5
28 100877 96000 108387
32 120000 120000 120000
40 134444 120000 177778
48 134871 129438 140488
56 222225 216774 227797
64 204966 199481 213333
