1 38.4862 38.4739 38.5233
2 38.9938 38.5573 39.4412
3 39.1833 39.1071 39.2606
4 39.2142 39.0085 39.4008
5 40.1046 39.4503 40.3755
6 39.9866 39.5594 40.6321
7 39.6119 39.1399 40.128
8 40.3684 39.7121 40.9854
10 40.8056 39.743 41.798
12 41.0224 40.4273 42.305
14 40.3761 39.8161 41.2488
16 40.6029 40.2917 41.3495
20 40.9625 40.0969 42.9085
24 40.8006 40.1072 41.1199
28 40.7362 40.2029 41.2622
32 40.9674 40.5551 41.3361
40 40.9318 40.7365 41.2712
48 40.9312 40.5884 41.3257
56 41.0228 40.7544 41.4785
64 41.8156 41.178 42.474
