1 204.55 197.694 214.669
2 213.056 207.972 224.404
3 214.707 209.79 229.958
4 216.719 212.672 225.511
5 216.491 212.427 225.056
6 215.997 211.983 221.13
7 216.491 212.148 223.137
8 217.953 214.047 230.271
10 218.329 215.034 223.839
12 223.576 220.774 228.68
14 226.096 219.407 246.569
16 223.788 218.641 234.977
20 225.019 219.368 248.602
24 227.085 219.337 250.435
28 229.652 221.271 241.145
32 226.009 221.37 243.415
40 227.373 221.168 246.362
48 227.481 221.858 239.247
56 228.727 222.174 246.384
64 225.236 221.795 231.601
80 227.266 221.891 248.03
96 225.955 222.252 235.609
112 226.356 222.018 232.907
128 246.345 242.35 258.349
160 284.446 276.884 295.394
192 312.84 305.412 333.5
224 336.371 328.894 352.462
256 344.313 337.38 352.33
320 374.05 365.969 389.741
384 407.683 381.493 436.312
420 431.589 403.911 482.689
