1 307.692 307.692 307.692
2 307.692 307.692 307.692
3 307.692 307.692 307.692
4 307.692 307.692 307.692
5 307.692 307.692 307.692
6 307.692 307.692 307.692
7 307.692 307.692 307.692
8 307.741 307.692 307.89
10 307.692 307.692 307.692
12 307.692 307.692 307.692
14 307.692 307.692 307.692
16 307.692 307.692 307.692
20 307.692 307.692 307.692
24 307.692 307.692 307.692
28 307.699 307.692 307.706
32 307.698 307.692 307.705
40 307.773 307.722 307.84
48 307.808 307.775 307.832
56 307.86 307.847 307.89
64 307.888 307.877 307.896
