1 17.0026 16.9972 17.0092
2 17.148 17.0394 17.2055
3 17.0892 17.0535 17.16
4 17.1291 17.0582 17.2389
5 17.1181 17.061 17.1969
6 17.129 17.1151 17.1412
7 17.1474 17.1139 17.1955
8 17.1652 17.1257 17.2244
10 17.518 17.408 17.7258
12 17.2837 17.2523 17.3319
14 17.7 17.2607 18.4433
16 17.4353 17.2177 17.972
20 17.8297 17.4422 18.3738
24 17.6558 17.2496 18.0204
28 17.9365 17.8392 18.1163
32 17.7576 17.5563 18.041
40 17.8657 17.5494 18.1194
48 17.8413 17.7355 17.9576
56 17.9292 17.8234 18.036
64 18.1002 18.0148 18.1953
