1 519.774 518.359 524.017
2 1849.73 1839.08 1853.28
3 4105.1 3956.04 4210.53
4 5478.55 5393.26 5549.13
5 7317.21 7272.73 7361.96
6 8649.51 8571.43 8780.49
7 10370.6 10306.7 10434.8
8 11711.1 11360.9 11925.5
10 15842.1 15686.3 15894
12 20073.8 19726 20425.5
14 25033.8 24705.9 25648.9
16 31413.8 29767.4 35887.9
20 45000.1 43243.2 49484.5
24 75329.9 73846.2 77837.8
28 105140 94647.9 115862
32 120952 120000 121905
40 120000 120000 120000
48 139781 132414 144000
56 222164 220328 224000
64 204891 199481 210411
