1 520.112 513.919 528.634
2 1878.68 1875 1882.35
3 4157.21 4090.91 4285.71
4 5446.93 5423.73 5485.71
5 7350.74 7317.07 7361.96
6 8622.91 8571.43 8674.7
7 10467.6 10370.4 10500
8 11816.4 11707.3 11925.5
10 16534.7 16000 17021.3
12 20351.2 19328.9 21654.1
14 24763.4 23829.8 25074.6
16 31605.7 29090.9 35887.9
20 52013.2 48000 54545.5
24 81793.8 69397.6 92903.2
28 113334 106667 120000
32 120000 120000 120000
40 148536 120000 234146
48 150827 144000 157808
56 227893 220328 231724
64 205565 199481 210411
