1 23868.9 21533.6 24387.2
2 4563.2 3871.12 4940.29
3 4113.37 3727.33 4560.89
4 3477.76 3022.99 3833.53
5 3143.55 2930.05 3271.96
6 2854.09 2541.13 3019.06
7 2885.42 2514.48 3236.54
8 2788.03 2488.51 2935.93
10 3201.78 2950.99 3416.99
12 3365.79 3193.81 3563.2
14 2638.07 2477.97 2765.21
16 2654.79 2264.38 2814.08
20 2252.28 2044.72 2408.96
24 2371.89 2009.19 2486.31
28 2489.42 2394.65 2627.1
32 1092.93 1017.28 1151.3
40 1080.85 970.554 1128.4
48 1097.18 1017.64 1142.12
56 963.764 893.934 1019.38
64 1088.25 1034.48 1137.7
80 1026.86 955.118 1072.72
96 1067.39 976.307 1110.5
112 1017.01 975.135 1062.04
128 924.399 852.815 966.26
160 860.101 806.048 924.209
192 853.566 805.482 911.463
224 854.288 809.568 880.252
256 851.587 820.06 873.778
320 828.318 673.963 866.854
384 759.695 732.335 816.923
420 544.649 474.806 603.141
