1 3.74036e+06
2 3.4753e+06
3 3.34812e+06
4 3.28709e+06
5 3.22078e+06
6 3.24248e+06
7 3.27041e+06
8 3.32182e+06
9 3.23006e+06
10 3.16469e+06
11 3.14396e+06
12 3.10934e+06
13 3.04669e+06
14 3.03513e+06
15 3.10789e+06
16 3.03888e+06
18 2.94753e+06
20 2.86233e+06
22 2.847e+06
24 2.90792e+06
26 2.82069e+06
28 2.72167e+06
30 2.74696e+06
32 2.76537e+06
36 2.70806e+06
40 2.65183e+06
44 2.53291e+06
48 2.50804e+06
52 2.51572e+06
56 2.47147e+06
60 2.44995e+06
64 2.41491e+06
72 2.26861e+06
80 2.27306e+06
88 2.24254e+06
96 2.13487e+06
104 2.1607e+06
112 2.05568e+06
120 2.00183e+06
128 1.92078e+06
144 1.90153e+06
160 1.76013e+06
176 1.61821e+06
192 1.56955e+06
208 1.45062e+06
224 1.36081e+06
240 1.27968e+06
256 1.19888e+06
288 1.01148e+06
320 860044
352 728543
384 510254
416 284347
448 0
