1 3293.14
2 8249.68
3 6446.35
4 8872.91
5 10964.4
6 13345.9
7 14263.4
8 17489.5
9 17303.8
10 21433.1
11 22672.5
12 23442
13 25831.6
14 26010.4
15 29095.9
16 28462.7
18 36182.6
20 35919.8
22 39960.6
24 43075.1
26 46041.7
28 75653.1
30 94338.9
32 98163.8
36 106634
40 99950.9
44 103237
48 99538.3
52 100109
56 97579.2
60 114964
64 127621
72 155722
80 186595
88 164184
96 233745
104 273801
112 303852
120 252413
128 265328
144 307565
160 303386
176 302814
192 284506
208 304793
224 307709
240 310471
256 314968
288 327521
320 334084
352 313882
384 321517
416 263339
448 347603
