1 33.8955 1.36587
2 212.191 53.5689
3 526.154 137.413
4 713.584 135.603
5 700.983 83.0447
6 644.714 73.186
7 656.75 42.9775
8 720.554 7.26875
9 819.325 101.301
10 909.667 112.575
11 999.725 135.967
12 1102.65 204.715
13 1197.44 223.067
14 1280.65 208.931
15 1348.06 154.152
16 1409.19 11.4249
