1 27792.8
2 48797.7
3 65593.5
4 83546
5 100094
6 113744
7 131182
8 143738
9 161316
10 175076
11 188418
12 196994
13 214992
14 223127
15 238053
16 237189
18 267545
20 277777
22 300882
24 323226
26 346093
28 376695
30 411310
32 438937
36 496300
40 543278
44 589836
48 630601
52 672359
56 718567
60 772604
64 829558
72 919718
80 1.00673e+06
88 1.10881e+06
96 1.21212e+06
104 1.30305e+06
112 1.3303e+06
120 1.42097e+06
128 1.50965e+06
144 1.67108e+06
160 1.84886e+06
176 2.02029e+06
192 2.19371e+06
208 2.37413e+06
224 2.53998e+06
240 2.60076e+06
256 2.68609e+06
288 2.84082e+06
320 2.98495e+06
352 3.14066e+06
384 3.2969e+06
416 3.46271e+06
448 3.5302e+06
