0 813.19
0 818.986
0 821.602
0 823.9
0 825.938
0 827.032
0 828.299
0 833.352
0 833.54
0 837.044
0 837.554
0 837.932
0 838.348
0 838.657
0 840.256
0 840.752
0 841.003
0 845.226
0 847.727
0 851.931
0 854.468
0 854.662
0 854.836
0 854.982
0 857.167
0 858.722
0 861.05
0 861.405
0 866.339
1 1630.17
1 1645.27
1 1648.21
1 1648.73
1 1651.04
1 1657.02
1 1657.75
1 1661.47
1 1663.14
1 1664.09
1 1665.11
1 1669.88
1 1671.13
1 1675.12
1 1676.78
1 1691.91
1 1703.11
1 1705.81
1 1707.7
1 1710.59
1 1710.78
1 1718.11
1 1720.87
1 1734.68
1 1759.81
1 1784.88
1 1815.2
1 1823.22
1 1842.16
2 816.046
2 819.899
2 823.638
2 825.45
2 828.228
2 828.493
2 830.958
2 831.079
2 832.137
2 832.533
2 834.058
2 834.98
2 835.22
2 837.498
2 838.687
2 840.166
2 842.731
2 845.104
2 845.314
2 845.347
2 846.338
2 848.02
2 853.58
2 855.079
2 855.28
2 856.065
2 856.845
2 861.33
2 871.603
3 815.88
3 817.524
3 817.824
3 823.423
3 823.832
3 826.635
3 827.028
3 830.324
3 831.862
3 832.151
3 832.261
3 832.266
3 833.233
3 833.382
3 833.65
3 835.918
3 837.499
3 837.577
3 837.747
3 837.81
3 839.089
3 839.159
3 840.009
3 840.043
3 845.826
3 851.392
3 859.242
3 866.256
3 876.016
4 814.687
4 815.259
4 816.189
4 818.963
4 826.294
4 826.701
4 827.289
4 828.814
4 830.475
4 833.033
4 833.962
4 835.281
4 835.413
4 840.065
4 840.215
4 840.246
4 841.526
4 841.913
4 842.534
4 843.145
4 848.267
4 852.179
4 853.849
4 854.056
4 858.891
4 861.495
4 864.981
4 879.763
4 880.611
5 809.523
5 813.909
5 815.508
5 816.33
5 820.157
5 820.209
5 821.495
5 823.358
5 824.572
5 825.382
5 828.868
5 829.566
5 832.837
5 837.469
5 841.267
5 841.293
5 845.007
5 850.871
5 854.281
5 854.285
5 855.173
5 855.193
5 856.987
5 858.803
5 860.591
5 866.719
5 867.467
5 882.185
5 885.86
6 812.517
6 817.033
6 819.049
6 821.907
6 822.866
6 823.851
6 826.439
6 830.801
6 832.664
6 837.44
6 839.909
6 841.899
6 842.748
6 842.934
6 844.661
6 845.189
6 845.486
6 848.936
6 849.966
6 851.678
6 853.094
6 863.333
6 863.63
6 870.271
6 870.777
6 871.262
6 873.228
6 876.651
6 881.165
7 816.536
7 820.569
7 821.378
7 824.989
7 826.385
7 826.913
7 827.814
7 830.812
7 831.868
7 833.422
7 833.833
7 833.875
7 833.933
7 835.206
7 835.793
7 836.143
7 840.27
7 840.356
7 840.709
7 841.74
7 842.781
7 844.575
7 849.711
7 850.722
7 850.976
7 851.797
7 861.305
7 863.842
7 866.966
8 825.401
8 826.749
8 826.8
8 831.557
8 831.958
8 833.735
8 833.74
8 834.117
8 834.723
8 835.585
8 836.95
8 837.28
8 838.384
8 838.919
8 840.652
8 841.336
8 842.985
8 843.468
8 843.836
8 845.199
8 846.382
8 846.625
8 847.997
8 853.105
8 855.292
8 858.21
8 859.392
8 862.082
8 871.221
9 815.246
9 815.659
9 820.62
9 823.822
9 824.999
9 829.655
9 829.755
9 830.36
9 831.103
9 831.645
9 832.288
9 833.018
9 833.353
9 838.571
9 840.266
9 842.421
9 842.567
9 846.288
9 846.595
9 848.689
9 848.954
9 849.134
9 852.224
9 853.292
9 855.345
9 861.457
9 869.444
9 877.159
9 878.63
10 809.026
10 819.93
10 823.233
10 824.353
10 826.124
10 826.622
10 827.216
10 828.92
10 829.342
10 830.331
10 831.115
10 832.532
10 833.981
10 834.57
10 837.525
10 838.993
10 841.825
10 841.89
10 844.775
10 849.051
10 852.507
10 856.809
10 861.259
10 861.364
10 862.327
10 865.042
10 876.646
10 883.824
10 884.462
11 812.351
11 814.699
11 817.157
11 822.384
11 825.241
11 826.345
11 829.926
11 830.062
11 832.819
11 833.739
11 839.005
11 839.43
11 841.628
11 843.229
11 845.375
11 845.601
11 846.363
11 847.438
11 849.795
11 852.374
11 853.657
11 854.514
11 856.951
11 857.627
11 861.605
11 864.28
11 866.574
11 870.83
11 872.893
12 810.872
12 813.296
12 814.982
12 816.766
12 820.521
12 822.663
12 828.358
12 828.521
12 833.336
12 834.989
12 836.34
12 841.352
12 844.085
12 848.626
12 849.885
12 850.969
12 851.116
12 851.846
12 852.859
12 853.168
12 854.825
12 854.98
12 856.634
12 864.015
12 864.555
12 877.02
12 877.673
12 881.965
12 882.578
13 818.359
13 825.85
13 826.97
13 827.287
13 829.424
13 831.308
13 831.491
13 832.274
13 832.669
13 839.122
13 840.341
13 841.255
13 843.337
13 843.417
13 844.798
13 846.328
13 847.602
13 848.194
13 848.763
13 849.553
13 851.043
13 860.171
13 861.038
13 863.969
13 865.403
13 866.571
13 884.442
13 884.548
13 884.849
14 816.721
14 819.192
14 828.032
14 828.347
14 828.647
14 828.929
14 829.399
14 829.718
14 830.807
14 833.912
14 834.891
14 836.14
14 837.981
14 839.377
14 840.49
14 840.656
14 842.457
14 842.966
14 843
14 844.394
14 844.922
14 849.132
14 850.291
14 853.794
14 855.993
14 856.239
14 856.973
14 857.332
14 860.559
15 822.124
15 822.372
15 823.597
15 824.49
15 825.411
15 826.645
15 827.207
15 827.873
15 828.016
15 830.013
15 831.533
15 832.921
15 835.216
15 836.479
15 838.584
15 844.382
15 845.858
15 847.923
15 848.314
15 849.606
15 851.5
15 852.384
15 853.389
15 855.419
15 859.5
15 860.319
15 864.161
15 864.867
15 871.171
16 817.974
16 818.015
16 822.653
16 823.527
16 829.406
16 829.537
16 830.408
16 830.688
16 832.62
16 832.961
16 834.265
16 834.328
16 834.842
16 839.31
16 841.241
16 844.515
16 847.378
16 847.934
16 850.172
16 851.392
16 855.751
16 856.191
16 857.619
16 861.22
16 864.106
16 864.907
16 865.82
16 866.993
16 868.757
17 816.103
17 818.52
17 820.43
17 822.598
17 826.948
17 829.293
17 829.376
17 829.543
17 833.222
17 833.279
17 836.594
17 839.264
17 839.534
17 839.637
17 839.673
17 840.055
17 840.799
17 841.443
17 842.118
17 843.976
17 844.562
17 846.096
17 846.12
17 846.988
17 847.638
17 851.23
17 855.255
17 861.466
17 870.275
18 810.591
18 816.345
18 820.297
18 822.984
18 823.76
18 823.94
18 825.37
18 825.646
18 825.889
18 828.615
18 830.797
18 836.042
18 837.368
18 837.614
18 838.686
18 838.77
18 838.972
18 841.274
18 845.249
18 845.922
18 847.356
18 849.406
18 850.823
18 853.537
18 855.523
18 858.359
18 861.299
18 876.306
18 878.161
19 814.53
19 816.241
19 816.602
19 819.355
19 823.393
19 823.928
19 825.416
19 826.119
19 827.131
19 832.676
19 833.027
19 833.404
19 833.422
19 834.434
19 844.386
19 847.036
19 848.973
19 849.09
19 851.024
19 851.595
19 852.933
19 861.891
19 864.61
19 871.627
19 874.223
19 874.473
19 878.505
19 878.622
19 882.945
20 808.528
20 809.46
20 816.163
20 817.712
20 819.078
20 821.694
