1 4.1424e+06
2 3.6544e+06
3 3.63863e+06
4 3.50679e+06
5 3.52095e+06
6 3.44093e+06
7 3.33738e+06
8 3.29852e+06
9 3.25695e+06
10 3.1941e+06
11 3.17711e+06
12 3.11475e+06
13 3.08711e+06
14 3.02938e+06
15 2.9748e+06
16 2.94503e+06
18 2.84057e+06
20 2.77457e+06
22 2.7407e+06
24 2.64519e+06
26 2.56938e+06
28 2.49653e+06
30 2.45388e+06
32 2.45967e+06
36 2.31984e+06
40 2.14521e+06
44 2.02922e+06
48 1.91657e+06
52 1.75942e+06
56 1.61674e+06
60 1.50781e+06
64 1.48885e+06
72 1.39964e+06
80 1.19329e+06
88 1.20907e+06
96 1.05452e+06
104 992877
112 963282
120 905743
128 870709
144 804084
160 705099
176 593872
192 484617
208 375773
224 271151
240 233464
256 205698
288 172874
320 146780
352 105852
384 58065.6
416 17360.8
448 0
