1 28564
2 6052.09
3 9253.04
4 4946.07
5 4647.68
6 4629.14
7 4534.5
8 4511.41
9 4502.51
10 4506.09
11 4495.86
12 4449.98
13 4381.45
14 4340.21
15 4288.41
16 4205.37
18 4024.4
20 3944.05
22 3793.26
24 3760.98
26 3672.86
28 3677.22
30 3184.58
32 2998.08
36 2748.53
40 2679.38
44 2567.15
48 2457.16
52 2479.91
56 2462.53
60 2407.25
64 2419.36
