1 2.895 2.884 4.783
2 3.058 3.049 3.583
3 2.8965 2.890 6.320
4 3.1865 2.955 6.631
5 3.4495 2.923 7.412
6 3.032 2.974 7.087
7 4.1565 2.978 7.967
8 3.36 3.027 7.841
10 4.6075 2.962 8.314
12 3.753 3.048 8.335
14 4.0425 3.016 5.441
16 4.148 3.174 6.328
20 3.909 3.014 7.200
24 3.709 3.079 6.503
28 4.107 3.077 5.405
32 3.6555 3.322 5.525
40 3.7105 3.282 5.149
48 4.0455 3.610 6.145
56 3.6565 3.197 4.797
64 3.6665 3.175 4.424
80 3.817 3.513 4.794
96 3.713 3.300 4.222
112 3.476 3.276 3.934
128 3.6815 3.369 4.134
160 3.6675 3.510 4.195
192 3.811 3.556 4.167
