1 14.171 13.425 16.457
2 14.374 13.425 18.058
3 14.247 13.425 18.518
4 14.374 13.680 15.767
5 14.6055 13.575 16.017
6 14.04 13.425 16.702
7 14.0795 13.425 16.307
8 14.2095 13.798 15.884
10 14.454 13.798 16.658
12 14.43 14.148 15.654
14 14.3405 13.836 15.329
16 14.8755 13.998 16.743
20 14.819 14.204 16.207
24 15.026 14.317 16.874
28 14.856 14.270 16.238
32 15.0265 14.407 17.581
40 15.8695 14.687 17.452
48 15.2815 14.495 16.192
56 15.557 14.552 17.715
64 16.066 15.298 17.246
80 15.7705 15.316 17.554
96 17.123 16.556 17.873
112 16.7115 16.166 18.599
128 16.4785 15.777 17.361
160 17.085 16.605 18.727
192 17.8275 17.265 18.613
