1 13.7115 13.162 15.563
2 14.0915 13.140 15.717
3 13.534 13.154 149.298
4 62.8895 25.436 275.018
5 248.711 69.924 340.855
6 513.756 140.836 713.594
7 527.037 264.477 689.201
8 392.259 314.189 586.186
10 864.447 634.505 1098.837
12 1137.19 801.849 1275.426
14 1315.44 851.634 1478.133
16 1527.71 1257.572 1629.980
20 2012.76 1827.349 2102.089
24 2002.51 1694.421 2411.809
28 2549.01 2023.497 3010.980
32 2406.57 2265.947 2862.475
40 3112.73 2852.059 3359.922
48 4173.59 3152.158 4612.994
56 5974.52 5491.792 6957.776
64 4696.8 4448.511 4918.141
80 9675.4 4957.378 11645.387
96 7483.01 6754.058 7853.506
112 11609.2 8618.055 12934.544
128 10980.3 9066.678 11919.169
160 14269.7 13181.531 14739.560
192 17929.5 16155.761 18469.867
