1 17.863 14.290 19.406
2 13.659 13.151 17.845
3 13.379 13.154 214.146
4 76.6395 29.136 402.659
5 174.411 98.647 395.650
6 225.249 167.057 309.283
7 484.812 331.913 791.854
8 476.909 315.992 580.075
10 1011.06 866.908 1230.304
12 1307.79 1201.259 1629.144
14 929.757 788.942 1059.292
16 1343.86 1149.445 1452.837
20 1791.84 1576.469 2009.855
24 1600.45 1207.236 1929.211
28 2536.83 2264.500 2762.670
32 2651.42 2602.200 2963.068
40 2920.85 2267.569 3337.820
48 3748.4 3542.905 4185.311
56 4557.17 4335.494 4809.166
64 4577.58 3531.901 5158.225
80 8185.94 6497.304 9459.372
96 7357.17 7112.811 7675.523
112 11511.5 8942.986 12344.583
128 9888.54 7952.183 10312.451
160 12997 11465.003 13485.084
192 15090.4 13718.457 16292.774
