1 14.0655 13.425 18.934
2 14.001 13.425 15.106
3 13.6745 13.425 14.342
4 13.7855 13.425 14.461
5 13.6165 13.425 15.872
6 14.538 13.550 15.307
7 13.9805 13.638 16.337
8 14.4035 13.847 15.864
10 14.2165 13.724 15.062
12 14.4925 13.901 15.351
14 14.4425 13.878 16.028
16 14.6645 14.194 16.164
20 14.6995 14.279 16.006
24 14.944 14.220 15.957
28 14.967 14.483 17.504
32 14.99 14.454 16.114
40 15.732 14.730 17.440
48 15.213 14.510 16.573
56 15.8275 15.236 16.899
64 17.324 15.840 19.419
80 16.05 15.506 17.393
96 15.966 15.347 16.941
112 17.8625 17.400 18.447
128 16.6435 16.088 17.965
160 17.635 16.952 18.449
192 17.022 16.135 17.860
