1 10.004 9.477 12.418
2 10.5015 9.740 15.375
3 9.93 9.652 43.154
4 19.15 14.443 167.959
5 43.3555 22.871 159.927
6 117.87 68.267 275.269
7 160.871 123.451 318.374
8 147.731 107.302 208.512
10 220.164 185.345 307.028
12 286.939 248.442 385.388
14 417.041 355.969 497.444
16 695.282 603.636 768.779
20 647.891 603.695 794.961
24 1045.2 967.269 1104.114
28 1145.11 1057.513 1195.139
32 1148.04 914.915 1188.986
40 1400.25 1301.088 1855.714
48 1192.29 1087.620 1279.826
56 1951.31 1760.721 2322.913
64 1956.86 1792.702 2177.467
80 2391.18 2197.418 2620.094
96 3639.12 2484.436 3904.320
112 3776.84 3564.850 4246.843
128 5257.68 4691.486 5731.016
160 5897.45 4830.479 6247.077
192 6605.16 5721.124 7831.050
