1 368.002 364.742 385.233
2 1042.51 919.54 1098.4
3 2207.3 1983.47 2307.69
4 3303.51 3127.04 3428.57
5 3850.03 3761.76 4347.83
6 4935.11 4752.48 5647.06
7 6287.47 5833.33 7210.3
8 7847.04 7245.28 8458.15
9 9432.05 9075.63 9686.1
10 10577.4 10126.6 11009.2
11 11703.1 10954.4 12000
12 12732.2 12151.9 13150.7
13 13727.7 13000 14181.8
14 14700 13941.9 15000
15 15714.2 15126.1 16216.2
16 16858.1 16134.5 17375.6
18 18639.3 16941.2 19115
20 20689.5 19591.8 21524.7
22 22622.4 21290.3 23571.4
24 24608 23319.8 25374.4
26 26559.4 24664 27489
28 28612.7 26772.9 29866.7
30 30450.1 27272.7 31578.9
32 32461.4 29767.4 33391.3
36 36179 33359.1 37402.6
40 40146 37500 42477.9
44 44315.9 40152.1 46725.7
48 47992.3 44307.7 51891.9
52 51501.4 48000 54978
56 56994 55308.6 61090.9
60 60283.6 56250 63157.9
64 65237.7 62439 70783.4
72 74409.3 67500 81895.7
80 83220.8 76494 91866
88 90806.4 83809.5 98691.6
96 100122 91792.8 107664
104 109366 101053 118294
112 115915 107092 123871
120 125516 115663 137799
128 133024 125388 146286
144 143929 136063 157091
160 157877 150588 169163
