1 0.351185 0.348713 0.366378
2 0.350641 0.348844 0.3627
3 0.352709 0.348612 0.408512
4 0.351505 0.34951 0.359727
5 0.351915 0.349962 0.368064
6 0.354397 0.349935 0.369025
7 0.353561 0.349844 0.368421
8 0.352988 0.349843 0.360237
9 0.352915 0.350193 0.361483
10 0.353366 0.350292 0.365614
11 0.353865 0.350238 0.362641
12 0.353778 0.350248 0.366161
13 0.354361 0.350419 0.365393
14 0.354257 0.350462 0.370584
15 0.354111 0.350519 0.364206
16 0.355574 0.350365 0.366242
18 0.357395 0.351329 0.366714
20 0.356206 0.350665 0.363012
22 0.356295 0.350413 0.364553
24 0.356313 0.350738 0.366763
26 0.357293 0.35287 0.363208
28 0.357013 0.35107 0.369222
30 0.358152 0.351202 0.370203
32 0.357737 0.35102 0.366168
36 0.361577 0.353575 0.386406
40 0.362647 0.353694 0.37451
44 0.361311 0.353515 0.36976
48 0.367005 0.357076 0.407722
52 0.367889 0.356587 0.399267
56 0.371757 0.362873 0.386384
60 0.376587 0.361147 0.404009
64 0.382216 0.362992 0.407283
72 0.393058 0.376004 0.416029
80 0.4088 0.371706 0.438679
88 0.420496 0.388982 0.445908
96 0.441753 0.427016 0.469369
104 0.466632 0.441548 0.511134
112 0.493683 0.475125 0.515237
120 0.516979 0.502925 0.533054
128 0.548807 0.537223 0.564628
144 0.611908 0.602121 0.633996
160 0.679549 0.672056 0.690306
