1 368.439 365.297 406.78
2 1044.86 928.433 1113.69
3 2212.56 1978.02 2424.24
4 3293.02 3137.25 3440.86
5 3858.53 3785.49 4210.53
6 4938.46 4784.05 5691.7
7 6309.58 5874.13 7179.49
8 7845.3 7272.73 8421.05
9 9355.05 8962.66 9686.1
10 10552.4 9523.81 10909.1
11 11648.1 11092.4 12000
12 12702.8 12151.9 13090.9
13 13717.6 13276.6 14181.8
14 14771.6 14117.6 15272.7
15 15646.2 14342.6 16216.2
16 16757 15802.5 17219.7
18 18659.3 17561 19200
20 20759 20000 21524.7
22 22480.8 21639.3 23466.7
24 24413 22069 25714.3
26 26439.4 24280.2 27368.4
28 28467.4 25747.1 29345
30 30547.7 28235.3 31441
32 32873.5 32000 33832.6
36 36742.6 35555.6 38400
40 40364 38247 41379.3
44 44461.2 42753 48219.2
48 48136.3 44651.2 50305.7
52 52546.1 49920 56216.2
56 56723.3 53122.5 61090.9
60 61813 59259.3 66055
64 65704 62693.9 73142.9
72 75394.7 71701.2 86834.2
80 83243.8 76800 91866
88 94127.1 87272.7 102029
96 102156 94040.8 112941
104 112489 102295 123564
112 120231 112469 127393
120 126877 119502 139806
128 134644 126420 144225
144 149355 142222 159263
160 162142 156735 169912
