1 0.694145 0.690334 0.6997
2 2.38498 1.7296 2.48946
3 4.00938 2.89236 4.19522
4 5.83926 5.67369 6.10516
5 7.47371 7.08295 8.22092
6 9.3825 8.84124 10.066
7 11.297 10.4557 12.6543
8 13.1432 12.2479 14.1929
9 14.9611 13.7762 16.1124
10 16.9069 14.9028 19.0951
11 18.5015 17.3715 20.0416
12 20.4446 19.1497 23.78
13 22.4643 20.9068 24.5046
14 25.0969 22.8671 29.783
15 26.9746 25.156 29.8354
16 28.8704 26.8402 31.1709
18 33.423 31.4956 38.6401
20 37.5466 34.4182 40
22 42.1694 39.7477 45.2803
24 47.392 42.5208 51.2446
26 52.4193 49.7267 56.468
28 58.0303 51.9734 62.3047
30 63.1932 55.8031 71.8305
32 68.2381 64.2242 72.6399
36 79.9717 75.346 87.7425
40 90.632 84.2068 97.0933
44 103.177 96.8541 109.326
48 116.016 108.62 122.535
52 125.739 114.835 132.897
56 137.591 131.277 146.233
60 151.411 141.685 157.684
64 163.73 154.912 171.163
72 188.176 179.501 196.939
80 212.243 189.248 218.011
88 235.982 221.553 244.055
96 260.49 243.421 267.764
104 284.339 277.586 291.249
112 307.633 301.369 312.409
120 330.522 323.207 335.176
128 353.189 341.44 359.521
144 395.733 391.783 399.598
160 438.621 433.805 442.718
