1 0.348948 0.347414 0.354271
2 0.349564 0.3471 0.357842
3 0.349655 0.347347 0.365712
4 0.350652 0.348282 0.367995
5 0.351135 0.348307 0.385691
6 0.351426 0.348289 0.370147
7 0.352495 0.348707 0.364831
8 0.352148 0.348825 0.36226
9 0.353389 0.349017 0.364019
10 0.351805 0.348407 0.35994
11 0.351844 0.348671 0.35711
12 0.352413 0.348695 0.356944
13 0.352687 0.34855 0.363996
14 0.353013 0.349403 0.366836
15 0.355126 0.349559 0.364514
16 0.354385 0.349253 0.362377
18 0.354697 0.349489 0.369483
20 0.35585 0.34933 0.365078
22 0.355747 0.349946 0.363845
24 0.355659 0.349823 0.363035
26 0.357224 0.349078 0.380343
28 0.356402 0.350988 0.362973
30 0.359975 0.349688 0.373925
32 0.357778 0.349275 0.365053
36 0.362652 0.352431 0.448742
40 0.360766 0.354664 0.377348
44 0.361271 0.354908 0.378373
48 0.36603 0.356392 0.408479
52 0.36777 0.353287 0.399043
56 0.371542 0.361374 0.401937
60 0.377225 0.358197 0.402247
64 0.380618 0.368516 0.396102
72 0.40364 0.378687 0.443035
80 0.426118 0.404039 0.474589
88 0.446985 0.433599 0.480119
96 0.477812 0.45635 0.50566
104 0.511212 0.493162 0.53861
112 0.536725 0.515313 0.557777
120 0.571596 0.555266 0.618529
128 0.602682 0.58679 0.627901
144 0.669351 0.657332 0.693212
160 0.742642 0.733434 0.755181
