0 2819.76 40.8554
1 2967.07 18.8636
2 3027.58 16.5374
3 3275.96 49.7908
4 4148.88 74.0058
5 5090.1 2.53486
6 6123.72 112.962
7 7084.18 5.92928
10 10083.7 42.6525
13 13076.2 11.8233
15 15084.3 16.6403
20 20078.9 44.8539
