0 5.62799 0.0324857
1 1082.8 0.974065
2 2078.19 12.3309
3 3081.47 56.844
4 4103.3 69.0829
5 5080.66 7.93597
6 6097.71 108.779
7 7074.19 12.3405
10 10068.7 12.6868
13 13071.5 26.178
15 15084.1 5.48299
20 20069.2 33.8257
