1 66.3076 1.97254
2 440.477 104.593
3 1029.27 290.284
4 1393.56 159.218
5 1393.51 183.744
6 1290.96 144.725
7 1307.9 86.5479
8 1433.86 16.5131
9 1634.39 215.77
10 1818.89 249.419
11 2002.9 296.611
12 2205.01 421.398
13 2389.29 437.658
14 2557.4 415.087
15 2698.62 316.346
16 2819.76 40.8554
