1 4.04862e+06
2 3.64146e+06
3 3.65822e+06
4 3.51616e+06
5 3.52911e+06
6 3.43727e+06
7 3.36521e+06
8 3.28828e+06
9 3.23824e+06
10 3.20649e+06
11 3.19421e+06
12 3.11018e+06
13 3.05784e+06
14 3.04025e+06
15 2.9829e+06
16 2.95268e+06
18 2.87208e+06
20 2.78583e+06
22 2.76402e+06
24 2.66396e+06
26 2.60116e+06
28 2.5288e+06
30 2.4509e+06
32 2.42751e+06
36 2.30114e+06
40 2.14264e+06
44 2.04334e+06
48 1.91182e+06
52 1.73903e+06
56 1.60612e+06
60 1.48012e+06
64 1.47158e+06
72 1.43248e+06
80 1.3303e+06
88 1.16759e+06
96 1.1504e+06
104 989734
112 972465
120 906149
128 871258
144 804155
160 704372
176 597768
192 485813
208 371199
224 273180
240 231306
256 206715
288 176089
320 145636
352 108594
384 59843.4
416 20161.9
448 0
