1 100810
2 190225
3 285214
4 373701
5 453907
6 534808
7 609443
8 680993
9 758005
10 830781
11 901427
12 967110
13 1.04423e+06
14 1.11547e+06
15 1.18063e+06
16 1.18884e+06
18 1.30571e+06
20 1.3887e+06
22 1.50971e+06
24 1.60208e+06
26 1.72366e+06
28 1.86637e+06
30 2.00723e+06
32 2.14271e+06
36 2.42454e+06
40 2.68594e+06
44 2.8979e+06
48 3.09531e+06
52 3.30335e+06
56 3.55531e+06
60 3.81244e+06
64 4.08147e+06
72 4.55013e+06
80 4.97129e+06
88 5.48709e+06
96 6.03195e+06
104 6.42418e+06
112 6.87821e+06
120 7.38941e+06
128 7.8387e+06
144 8.7218e+06
160 9.63676e+06
176 1.06052e+07
192 1.14677e+07
208 1.23879e+07
224 1.32535e+07
240 1.33725e+07
256 1.33797e+07
288 1.35087e+07
320 1.36617e+07
352 1.38156e+07
384 1.39773e+07
416 1.4116e+07
448 1.41143e+07
