25 0
25 1
65 1
65 0
97 0
97 1
109 1
109 2
145 2
145 3
147 3
147 2
155 2
155 3
193 3
193 2
201 2
201 1
211 1
211 0
467 0
467 1
487 1
487 2
501 2
501 3
503 3
503 2
505 2
505 3
589 3
589 4
625 4
625 3
639 3
639 2
657 2
657 3
745 3
745 4
749 4
749 5
767 5
767 6
789 6
789 7
795 7
795 8
805 8
805 9
811 9
811 8
869 8
869 9
871 9
871 8
873 8
873 7
923 7
923 8
931 8
931 9
935 9
935 10
955 10
955 9
991 9
991 10
1001 10
1001 11
1017 11
1017 12
1031 12
1031 11
1067 11
1067 12
1081 12
1081 13
1093 13
1093 12
1119 12
1119 13
1131 13
1131 14
1131 14
1131 15
1215 15
1215 16
1231 16
1231 17
1239 17
1239 18
1249 18
1249 19
1255 19
1255 20
1259 20
1259 21
1277 21
1277 22
1285 22
1285 23
1311 23
1311 24
1313 24
1313 25
1321 25
1321 26
1339 26
1339 27
1375 27
1375 28
1403 28
1403 29
1415 29
1415 30
1439 30
1439 29
1487 29
1487 28
1517 28
1517 29
1521 29
1521 30
1521 30
1521 31
1523 31
1523 32
1531 32
1531 33
1545 33
1545 32
1559 32
1559 33
1587 33
1587 34
1595 34
1595 33
1663 33
1663 34
1669 34
1669 35
1671 35
1671 36
1685 36
1685 35
1699 35
1699 34
1713 34
1713 35
1763 35
1763 36
1769 36
1769 37
1799 37
1799 38
1807 38
1807 39
1827 39
1827 38
1837 38
1837 39
1871 39
1871 40
1901 40
1901 41
1919 41
1919 42
1973 42
1973 43
1995 43
1995 44
1997 44
1997 43
1999 43
1999 44
2001 44
2001 45
2005 45
2005 46
2005 46
2005 47
2005 47
2005 48
2025 48
2025 47
2081 47
2081 46
2117 46
2117 47
2123 47
2123 48
2139 48
2139 49
2167 49
2167 50
2173 50
2173 51
2191 51
2191 50
2237 50
2237 51
2283 51
2283 50
2303 50
2303 49
2321 49
2321 50
2355 50
2355 49
2391 49
2391 48
2401 48
2401 49
2409 49
2409 48
2451 48
2451 47
2509 47
2509 46
2549 46
2549 45
2567 45
2567 44
2645 44
2645 43
2731 43
2731 42
2741 42
2741 41
2797 41
2797 40
2861 40
2861 39
2881 39
2881 38
2897 38
2897 37
2911 37
2911 36
2985 36
2985 35
2987 35
2987 34
3037 34
3037 33
3063 33
3063 34
3069 34
3069 33
3073 33
3073 34
3073 34
3073 33
3089 33
3089 32
3111 32
3111 31
3117 31
3117 30
3135 30
3135 29
3199 29
3199 28
3201 28
3201 27
3227 27
3227 26
3227 26
3227 27
3255 27
3255 26
3319 26
3319 25
3335 25
3335 24
3397 24
3397 23
3401 23
3401 22
3489 22
3489 21
3557 21
3557 20
3593 20
3593 19
3721 19
3721 18
4155 18
4155 17
4587 17
4587 16
4613 16
4613 17
4687 17
4687 16
5191 16
5191 17
5431 17
5431 16
6199 16
6199 15
6479 15
6479 14
6491 14
6491 15
6529 15
6529 14
6709 14
6709 13
7073 13
7073 12
8001 12
8001 13
8011 13
8011 12
8027 12
8027 11
8049 11
8049 12
9163 12
9163 11
9701 11
9701 10
10305 10
10305 11
10443 11
10443 12
10575 12
10575 11
11705 11
11705 10
12265 10
12265 9
13231 9
13231 8
13547 8
13547 7
14059 7
14059 6
14061 6
14061 5
14077 5
14077 6
14113 6
14113 5
15365 5
15365 4
16055 4
16055 3
17727 3
17727 2
19313 2
19313 1
337469 1
337469 2
337601 2
337601 1
199753853 1
199753853 0
# Maximum number of values: 51
